text,intent,label_id
i payed my rent to my landlord a few days ago and he is saying the it never went though. everything looks good to me and i even double checked the account number. i don't know what could be causing the confusion. can you help me please?,transfer_not_received_by_recipient,66
i'd like to make a new pin selection.,change_pin,22
i think that there was an error in calculating the exchange rate. i recently withdrew cash and received much less than expected.,wrong_exchange_rate_for_cash_withdrawal,76
my card payment has failed.,declined_card_payment,26
where do i verify my identity?,verify_my_identity,69
where do i go to terminate my account?,terminate_account,55
"i am at the atm and tried to withdraw 30 pounds and it only gave me 10 pounds, what do i do?",wrong_amount_of_cash_received,75
can you explain to me why a top-up would still be pending?,pending_top_up,48
"i was abroad and needed some cash, but i think the wrong exchange rate was applied to the transaction.",wrong_exchange_rate_for_cash_withdrawal,76
could you please help me? i made my rent payment and have double checked that i sent it to the right account. the person receiving it says he has not received it but it shows complete on my side.,transfer_not_received_by_recipient,66
it's been a week since you issued me a card and i still didn't get it. should i keep waiting?,card_arrival,12
i can't recall my password.,passcode_forgotten,45
i'm a new customer and tried topping up today for the first time. it's still pending and doesn't seem to be working. i need to get this fixed.,pending_top_up,48
how can i exchange to eur?,fiat_currency_support,37
my daughter needs an acount.,age_limit,2
if i want my son to have his own account is that possible?,age_limit,2
if my card payment isn't working what do i do?,declined_card_payment,26
what kind of money can i hold?,fiat_currency_support,37
i don't think i was supposed to be charged so much.,transfer_fee_charged,64
my disposable virtual card is not working when i try to use it at a point of sale transaction. what do i do now?,virtual_card_not_working,72
i am not satisfied with your company and would like to delete my accounts!,terminate_account,55
is there a fee for swift transfer,top_up_by_bank_transfer_charge,56
there is a suspicious direct debit payment.,direct_debit_payment_not_recognised,29
where do i pay with my card?,card_acceptance,11
i made a card payment by my card but it failed. please let me know when the payment will get completed as its still pending.,pending_card_payment,46
"i did a bank transfer to top up, but the money is not available.",top_up_failed,59
there is a duplicate charge on my account.,transaction_charged_twice,63
"my wallet was just stolen, and they've already used my card! please help, i can't afford to lose more money!",cash_withdrawal_not_recognised,21
when do i get my pin?,get_physical_card,39
send my card as soon as you are able to.,card_delivery_estimate,13
can i use this card at any store?,card_acceptance,11
want a new card what are the fees,card_about_to_expire,10
can i transfer money using the swift service?,top_up_by_bank_transfer_charge,56
some cash withdrawal that i didn't make showed up in the app.,cash_withdrawal_not_recognised,21
i would like to dispute a direct debit payment,direct_debit_payment_not_recognised,29
how can i prove i am me?,verify_my_identity,69
what is this charge on my card?,direct_debit_payment_not_recognised,29
please let me know what currency i can use to top up my account?,supported_cards_and_currencies,54
i exchanged cash when traveling and the rate was incorrect.,wrong_exchange_rate_for_cash_withdrawal,76
how do i contact customer support about my declined transfer?,declined_transfer,28
did a card payment that i made get cancelled?,reverted_card_payment?,53
i need to change my name what do i do?,edit_personal_details,31
what fees are there for adding money using an international card,top_up_by_card_charge,57
i noticed an extra pound charge?,extra_charge_on_statement,35
there is a strange card payment i don't recognise.,card_payment_not_recognised,17
can i see the source of my available money?,verify_source_of_funds,70
can both a visa and mastercard be received from you?,visa_or_mastercard,73
where do i look for cash top up?,top_up_by_cash_or_cheque,58
how many days does it take for a transfer to go through?,transfer_timing,67
can someone explain why i'm getting a message on my screen saying my transfer isn't possible? i've done several in the past and haven't had a single problem until now. what's going on?,beneficiary_not_allowed,8
"please tell me, do you use visa or mastercard?",visa_or_mastercard,73
where do i find the top-up verification code?,verify_top_up,71
"my balance has not changed, despite depositing a cheque",balance_not_updated_after_cheque_or_cash_deposit,7
when i was abroad the exchange rate for me was wrong.,wrong_exchange_rate_for_cash_withdrawal,76
is this card available to united states residents?,country_support,25
"my top-up showed as complete, but it's no longer there! what's going on here?",top_up_reverted,61
"more than one time this week, i have been charged more than once for the same transaction. please correct the issue and refund the duplicate charges.",transaction_charged_twice,63
my card won't work at all for anything.,card_not_working,15
how long does it take to recieve my new card?,card_arrival,12
i made a payment a while ago and it is still showing as pending in the account. how long will this payment take to complete?,pending_card_payment,46
can someone assist me with explaining how i can unblock my pin?,pin_blocked,50
is a transfer to a beneficiary allowed?,beneficiary_not_allowed,8
how do i switch to a different currency?,exchange_via_app,34
why did i only get 20 now the full amount i wanted?,wrong_amount_of_cash_received,75
tell me how to renew my new card?,activate_my_card,1
is it possible to purchase more physical cards with my account?,getting_spare_card,40
can i use your app to exchange usd for gbp?,exchange_via_app,34
the exchange rate is incorrect on an item i recently purchased in a foreign country.,card_payment_wrong_exchange_rate,18
why do i have an unknown payment?,card_payment_not_recognised,17
how do the disposable cards work?,get_disposable_virtual_card,38
why can't i complete the transfer?,failed_transfer,36
my account balance has not updated to reflect my recent transfer.,balance_not_updated_after_bank_transfer,6
